OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,CATEGORY,MATERIAL,STYLE,MODEL_TYPE,ASSET_WIDTH,ASSET_HEIGHT,INSTALL_DATE,ASBLT,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,COMMENTS,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,LAST_ASSET_VERIFICATION_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,OWNERSHIP,OWNERSHIP_DATE,MAINTAINED_BY,MAINTENANCE_AGREEMENT,MAINTENANCE_FINANCIAL_RESP,ADDBY,ADDDTTM,MODBY,MODDTTM,DATE_MVW_LAST_UPDATED,COLOR,MOUNT_TYPE,MOUNT_MATERIAL,MAINTENANCE_GROUP,SHAPE_Length
3430,833428,16,13038,BKF-2172,BKF,SWIFT AVE S BETWEEN 16TH AVE S AND S ALBRO PL (BKF-BL),BKF-BL,,,,0,0,2011/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2011/12/31 00:00:00+00,,,2011/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,379.4986368
3432,833744,16,11501,BKF-2488,BKF,M L KING JR WAY S BETWEEN S WASHINGTON ST AND S JACKSON ST (BKF-BL),BKF-BL,,,,0,0,2000/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 554,PLNRECON,2000/12/31 00:00:00+00,,,2000/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,608.4764247
3433,833745,16,11503,BKF-2489,BKF,M L KING JR WAY S BETWEEN S KING ST AND S LANE ST (BKF-BL),BKF-BL,,,,0,0,2000/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 554,PLNRECON,2000/12/31 00:00:00+00,,,2000/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,485.6897726
3434,833746,16,11505,BKF-2490,BKF,M L KING JR WAY S BETWEEN S DEARBORN ST AND S NORMAN ST (BKF-BL),BKF-BL,,,,0,0,2000/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 555,PLNRECON,2000/12/31 00:00:00+00,,,2000/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,812.0984119
3435,833747,16,11507,BKF-2491,BKF,M L KING JR WAY S BETWEEN S ELMWOOD PL AND S JUDKINS ST (BKF-BL),BKF-BL,,,,0,0,2000/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 555,PLNRECON,2000/12/31 00:00:00+00,,,2000/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,214.4336279
3446,833962,16,15151,BKF-2706,BKF,N 128TH ST BETWEEN DENSMORE AVE N AND MERIDIAN AVE N (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,778.8850624
3447,833963,16,15152,BKF-2707,BKF,N 128TH ST BETWEEN MERIDIAN AVE N AND CORLISS AVE N (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,782.4547528
3450,833966,16,15156,BKF-2710,BKF,N 130TH ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 582,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,334.9913956
3457,838565,16,17985,BKF-7309,BKF,NE CAMPUS EB PY BETWEEN ROOSEVELT WAY NE AND NE CAMPUS PY OFF RP (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 657,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,133.5388905
3458,838566,16,17987,BKF-7310,BKF,NE CAMPUS EB PY BETWEEN 12TH AVE NE AND BROOKLYN AVE NE (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 657,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,282.8781598
3460,838568,16,18043,BKF-7312,BKF,NE PACIFIC ST BETWEEN NE BOAT ST AND BROOKLYN AVE NE (BKF-BL),BKF-BL,,,,0,0,2000/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 658,PLNRECON,2000/12/31 00:00:00+00,,,2000/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,717.861643
3462,838570,16,18059,BKF-7314,BKF,NE RAVENNA EB BV BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 661,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,425.5849069
3463,838312,16,161696,BKF-7056,BKF,21ST AVE SW BETWEEN SW JUNEAU ST AND SW GRAHAM ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 177,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT1,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,1325.644601
3464,838313,16,163183,BKF-7057,BKF,PHINNEY AVE N BETWEEN PHINNEY WR AVE N AND N 51ST ST (BKF-BL),BKF-BL,,,,0,0,1990/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 679,PLNRECON,1990/12/31 00:00:00+00,,,1990/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,133.3756336
3467,838316,16,163547,BKF-7060,BKF,SWIFT AVE S BETWEEN 19TH WR AVE S AND 19TH ER AVE S (BKF-BL),BKF-BL,,,,0,0,2018/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 835,PLNRECON,2018/12/31 00:00:00+00,,,2018/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,81.72354996
3470,833819,16,11762,BKF-2563,BKF,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N (BKF-BL),BKF-BL,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,321.9226932
3471,833820,16,11764,BKF-2564,BKF,MERCER ST BETWEEN 2ND AVE N AND 3RD AVE N (BKF-BL),BKF-BL,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,321.7505995
3472,833821,16,11766,BKF-2565,BKF,MERCER ST BETWEEN 4TH AVE N AND 5TH AVE N (BKF-BL),BKF-BL,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,322.0012371
3473,833822,16,11768,BKF-2566,BKF,MERCER ST BETWEEN TAYLOR AVE N AND 6TH AVE N (BKF-PBL),BKF-PBL,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,543.8595589
3480,833829,16,11823,BKF-2573,BKF,MERIDIAN AVE N BETWEEN N 105TH ST AND N 106TH ST (BKF-PBL),BKF-PBL,,,,0,0,2016/09/01 00:00:00+00,,,,,,,,,,,,0,,INSVC,2016/09/01 00:00:00+00,,,2016/09/01 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,330.8959765
3481,833830,16,11825,BKF-2574,BKF,MERIDIAN AVE N BETWEEN N 107TH ST AND N NORTHGATE WAY (BKF-PBL),BKF-PBL,,,,0,0,2016/09/01 00:00:00+00,,,,,,,,,,,,0,,INSVC,2016/09/01 00:00:00+00,,,2016/09/01 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,661.3129453
3491,833429,16,13039,BKF-2173,BKF,SWIFT AVE S BETWEEN S ALBRO PL AND 18TH AVE S (BKF-BL),BKF-BL,,,,0,0,2018/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 835,PLNRECON,2018/12/31 00:00:00+00,,,2018/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,422.1971341
3492,833430,16,13040,BKF-2174,BKF,SWIFT AVE S BETWEEN 18TH AVE S AND 19TH WR AVE S (BKF-BL),BKF-BL,,,,0,0,2018/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 835,PLNRECON,2018/12/31 00:00:00+00,,,2018/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,329.6667786
3493,833431,16,13042,BKF-2175,BKF,SWIFT AVE S BETWEEN S GRAHAM ST AND SWIFT AV OFF RP (BKF-BL),BKF-BL,,,,0,0,2018/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 835,PLNRECON,2018/12/31 00:00:00+00,,,2018/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,587.4097062
3494,833432,16,13044,BKF-2176,BKF,SWIFT AVE S BETWEEN S EDDY ST AND S WARSAW ST (BKF-PBL),BKF-PBL,,,,0,0,2018/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 835,INSVC,2018/12/31 00:00:00+00,,,2018/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,679.2144882
3495,833665,16,11211,BKF-2409,BKF,LAKE WASHINGTON BLVD E BETWEEN E INTERLAKEN BLVD AND BOYER AVE E (BKF-SHW),BKF-SHW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 519,PLNRECON,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,1172.550835
3496,833666,16,11212,BKF-2410,BKF,LAKE WASHINGTON BLVD E BETWEEN BOYER AVE E AND E FOSTER ISLAND RD (BKF-SHW),BKF-SHW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 520,PLNRECON,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,2534.216507
3497,833667,16,11214,BKF-2411,BKF,LAKE WASHINGTON BLVD E BETWEEN LK WASH BV OFF RP AND 26TH AVE E (BKF-SHW),BKF-SHW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 434,PLNRECON,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,178.1508942
3498,833668,16,11216,BKF-2412,BKF,LAKE WASHINGTON BLVD E BETWEEN E MILLER ST AND E ROANOKE ST (BKF-SHW),BKF-SHW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 434,PLNRECON,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,525.5256702
3499,833669,16,11218,BKF-2413,BKF,LAKE WASHINGTON BLVD S BETWEEN E YESLER WAY AND 35TH AVE S (BKF-SHW),BKF-SHW,,,,0,0,2013/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 517,PLNRECON,2013/12/31 00:00:00+00,,,2013/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,505.005025
3500,833670,16,11220,BKF-2414,BKF,LAKE WASHINGTON BLVD S BETWEEN S JACKSON ST AND S FRINK PL (BKF-SHW),BKF-SHW,,,,0,0,2013/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 517,PLNRECON,2013/12/31 00:00:00+00,,,2013/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,78.47442163
3501,833671,16,11222,BKF-2415,BKF,LAKE WASHINGTON BLVD S BETWEEN S DEARBORN ST AND S CHARLES ST (BKF-SHW),BKF-SHW,,,,0,0,2013/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 517,PLNRECON,2013/12/31 00:00:00+00,,,2013/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,426.3873189
3503,833673,16,11225,BKF-2417,BKF,LAKE WASHINGTON BLVD S BETWEEN S IRVING ST AND S DAY ST (BKF-SHW),BKF-SHW,,,,0,0,2013/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 517,PLNRECON,2013/12/31 00:00:00+00,,,2013/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,418.940758
3504,833674,16,11227,BKF-2418,BKF,LAKE WASHINGTON BLVD S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST (BKF-SHW),BKF-SHW,,,,0,0,2013/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 517,PLNRECON,2013/12/31 00:00:00+00,,,2013/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,419.9991236
3509,833967,16,15157,BKF-2711,BKF,N 130TH ST BETWEEN PHINNEY AVE N AND DAYTON AVE N (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 582,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,314.3660135
3510,833968,16,15158,BKF-2712,BKF,N 130TH ST BETWEEN DAYTON AVE N AND EVANSTON AVE N (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 582,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,316.0804975
3511,833969,16,15159,BKF-2713,BKF,N 130TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 582,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,310.8230103
3512,833970,16,15160,BKF-2714,BKF,N 130TH ST BETWEEN FREMONT AVE N AND LINDEN AVE N (BKF-SHW),BKF-SHW,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 582,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,533.1659045
3519,833522,16,10536,BKF-2266,BKF,FREMONT AVE N BETWEEN N 92ND S ST AND N 92ND N ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,132.1495111
3520,833523,16,10537,BKF-2267,BKF,FREMONT AVE N BETWEEN N 92ND N ST AND N 94TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,315.6492374
3521,833524,16,10538,BKF-2268,BKF,FREMONT AVE N BETWEEN N 94TH ST AND N 95TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,345.0393021
3522,833525,16,10539,BKF-2269,BKF,FREMONT AVE N BETWEEN N 95TH ST AND N 96TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,330.2903376
3523,833526,16,10540,BKF-2270,BKF,FREMONT AVE N BETWEEN N 96TH ST AND N 97TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,330.2965785
3524,833527,16,10541,BKF-2271,BKF,FREMONT AVE N BETWEEN N 97TH ST AND N 98TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,330.2916459
3525,833528,16,10543,BKF-2272,BKF,FREMONT AVE N BETWEEN N 100TH ST AND N 101ST ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,264.2174662
3526,833529,16,10545,BKF-2273,BKF,FREMONT AVE N BETWEEN N 102ND ST AND N 103RD ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,264.2339329
3527,833530,16,10547,BKF-2274,BKF,FREMONT AVE N BETWEEN N 104TH ST AND N 105TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,264.2339491
3528,833531,16,10549,BKF-2275,BKF,FREMONT AVE N BETWEEN N 107TH S ST AND N 107TH N ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,138.1519907
3529,833532,16,10551,BKF-2276,BKF,FREMONT AVE N BETWEEN N 109TH ST AND N 110TH ST (BKF-NGW),BKF-NGW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT5,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,254.5565097
3534,838322,16,167339,BKF-7066,BKF,BEACON ER AVE S BETWEEN S SPENCER ST AND S GRAHAM ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,526.714563
3535,838323,16,167428,BKF-7067,BKF,BEACON ER AVE S BETWEEN S EDDY ST AND S MORGAN ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,293.1316095
3536,838324,16,167595,BKF-7068,BKF,BEACON ER AVE S BETWEEN S MONTEREY PL AND S WARSAW ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,167.3234297
3537,838325,16,167612,BKF-7069,BKF,BEACON ER AVE S BETWEEN S HOLLY ST AND S BRIGHTON ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,221.9871851
3538,838326,16,167624,BKF-7070,BKF,BEACON ER AVE S BETWEEN 27TH AVE S AND 28TH AVE S (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,360.7061331
3539,838327,16,167627,BKF-7071,BKF,S MYRTLE ST BETWEEN BEACON WR AVE S AND BEACON ER AVE S (BKF-PBL),BKF-PBL,,,,0,0,2018/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 758,INSVC,2018/12/31 00:00:00+00,,,2018/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,96.88143357
3540,838328,16,167708,BKF-7072,BKF,BEACON ER AVE S BETWEEN S OTHELLO ST AND 32ND AVE S (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,559.7091745
3541,838571,16,18061,BKF-7315,BKF,NE RAVENNA EB BV BETWEEN NE 68TH ST AND NE 65TH ST (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 661,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,729.9145214
3542,838572,16,18063,BKF-7316,BKF,NE RAVENNA EB BV BETWEEN RAVENNA BV ON RP AND NE 63RD ST (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 659,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT6,DISTRICT4,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,225.2241652
3543,838573,16,18066,BKF-7317,BKF,NE RAVENNA EB BV BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE (BKF-PBL),BKF-PBL,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 659,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,368.8275251
