OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,CATEGORY,MATERIAL,STYLE,MODEL_TYPE,ASSET_WIDTH,ASSET_HEIGHT,INSTALL_DATE,ASBLT,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,COMMENTS,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,LAST_ASSET_VERIFICATION_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,OWNERSHIP,OWNERSHIP_DATE,MAINTAINED_BY,MAINTENANCE_AGREEMENT,MAINTENANCE_FINANCIAL_RESP,ADDBY,ADDDTTM,MODBY,MODDTTM,DATE_MVW_LAST_UPDATED,COLOR,MOUNT_TYPE,MOUNT_MATERIAL,MAINTENANCE_GROUP,SHAPE_Length
2093,832207,16,3686,BKF-951,BKF,25TH AVE BETWEEN E YESLER WAY AND E FIR ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,365.21700905401
2094,832208,16,3687,BKF-952,BKF,25TH AVE BETWEEN E FIR ST AND E SPRUCE ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,306.460585596425
2095,832209,16,3688,BKF-953,BKF,25TH AVE BETWEEN E SPRUCE ST AND E ALDER ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,298.049253266287
2096,832210,16,3689,BKF-954,BKF,25TH AVE BETWEEN E ALDER ST AND E JEFFERSON ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,675.918499344267
2097,832211,16,3690,BKF-955,BKF,25TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,676.756913132473
2098,832212,16,3691,BKF-956,BKF,25TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST (BKF-NGW),BKF-NGW,,,,0,0,2015/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2015/12/31 00:00:00+00,,,2015/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,378.342952379858
2103,832217,16,3732,BKF-961,BKF,25TH AVE NE BETWEEN NE 75TH ST AND NE 77TH ST (BKF-BL),BKF-BL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,660.158355991528
2108,831511,16,1998,BKF-255,BKF,15TH AVE BETWEEN E PINE ST AND E OLIVE ST (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,424.40183927611
2109,831512,16,1999,BKF-256,BKF,15TH AVE BETWEEN E OLIVE ST AND E HOWELL ST (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,430.956610932257
2110,831513,16,2000,BKF-257,BKF,15TH AVE BETWEEN E HOWELL ST AND E DENNY WAY (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,324.102927274442
2111,832038,16,7223,BKF-782,BKF,5TH AVE BETWEEN 5TH AVE S AND TERRACE ST (BKF-SHW),BKF-SHW,,,,0,0,2016/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 316,PLNRECON,2016/12/31 00:00:00+00,,,2016/12/31 00:00:00+00,DISTRICT3,DISTRICT7,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,227.208470103328
2112,832039,16,7225,BKF-783,BKF,5TH AVE BETWEEN JEFFERSON ST AND JAMES ST (BKF-SHW),BKF-SHW,,,,0,0,2016/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 316,PLNRECON,2016/12/31 00:00:00+00,,,2016/12/31 00:00:00+00,DISTRICT3,DISTRICT7,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,305.781989304325
2118,831333,16,1210,BKF-77,BKF,1ST AVE S BETWEEN S HANFORD ST AND S HORTON ST (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,434.068688770519
2119,831334,16,1211,BKF-78,BKF,1ST AVE S BETWEEN S HORTON ST AND S HINDS ST (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,250.069717791231
2120,831335,16,1212,BKF-79,BKF,1ST WR AVE S BETWEEN S HINDS ST AND S SPOKANE NR ST (BKF-SHW),BKF-SHW,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2009/12/31 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,727.126627958503
2121,831336,16,1214,BKF-80,BKF,1ST AVE S BETWEEN S SPOKANE SR ST AND S ANDOVER ST (BKF-SHW),BKF-SHW,,,,0,0,,,,,,,,,,,,,0,,INSVC,,,,,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,1097.00338505662
2122,831337,16,1216,BKF-81,BKF,1ST AVE S BETWEEN 1ST AV S VI AND S HUDSON ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,1059.99712150901
2123,831338,16,1217,BKF-82,BKF,1ST AVE S BETWEEN S HUDSON ST AND S DAWSON ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,638.114379648904
2124,831339,16,1218,BKF-83,BKF,1ST AVE S BETWEEN S DAWSON ST AND S BENNETT ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,269.457508780767
2125,831340,16,1219,BKF-84,BKF,1ST AVE S BETWEEN S BENNETT ST AND S BRANDON ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,276.549751111224
2126,831341,16,1220,BKF-85,BKF,1ST AVE S BETWEEN S BRANDON ST AND S LUCILE ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,270.019291704772
2127,831342,16,1221,BKF-86,BKF,1ST AVE S BETWEEN S LUCILE ST AND S FINDLAY ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,260.281033938635
2128,831343,16,1222,BKF-87,BKF,1ST AVE S BETWEEN S FINDLAY ST AND S ORCAS ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,295.13596407065
2129,831344,16,1223,BKF-88,BKF,1ST AVE S BETWEEN S ORCAS ST AND S MEAD ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,291.041032899421
2130,831345,16,1224,BKF-89,BKF,1ST AVE S BETWEEN S MEAD ST AND S FIDALGO ST (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,225.444760189587
2131,831346,16,1225,BKF-90,BKF,1ST AVE S BETWEEN S FIDALGO ST AND EAST MARGINAL WAY S (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,809.180452332757
2135,831886,16,6047,BKF-630,BKF,39TH AVE S BETWEEN S BENEFIT ST AND S CAMBRIDGE ST (BKF-SHW),BKF-SHW,,,,0,0,2007/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2007/12/31 00:00:00+00,,,2007/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,540.076584619125
2136,831887,16,6119,BKF-631,BKF,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,PLNRECON,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,219.970292190642
2137,831888,16,6121,BKF-632,BKF,4TH AVE BETWEEN JEFFERSON ST AND JAMES ST (BKF-PBL),BKF-PBL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,INSVC,2021/10/05 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,305.720810971591
2138,831889,16,6123,BKF-633,BKF,4TH AVE BETWEEN CHERRY ST AND COLUMBIA ST (BKF-PBL),BKF-PBL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,INSVC,2021/10/05 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,305.865204187923
2139,831890,16,6125,BKF-634,BKF,4TH AVE BETWEEN MARION ST AND MADISON ST (BKF-PBL),BKF-PBL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,INSVC,2021/10/05 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,306.055459792391
2140,831891,16,6127,BKF-635,BKF,4TH AVE BETWEEN SPRING ST AND SENECA ST (BKF-PBL),BKF-PBL,,,,0,0,2020/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,INSVC,2020/12/31 00:00:00+00,,,2020/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,305.93743425157
2141,831892,16,6129,BKF-636,BKF,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST (BKF-PBL),BKF-PBL,,,,0,0,2020/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 298,INSVC,2020/12/31 00:00:00+00,,,2020/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,426.045930055327
2142,831893,16,6131,BKF-637,BKF,4TH AVE BETWEEN PIKE ST AND PINE ST (BKF-PBL),BKF-PBL,,,,0,0,2020/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 297,INSVC,2020/12/31 00:00:00+00,,,2020/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,426.039249595133
2143,831894,16,6135,BKF-638,BKF,4TH AVE BETWEEN OLIVE WAY AND STEWART ST (BKF-PBL),BKF-PBL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 297,INSVC,2021/10/05 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,62.2108281346138
2144,831895,16,6136,BKF-639,BKF,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST (BKF-PBL),BKF-PBL,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 297,INSVC,2021/10/05 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,426.049110237671
2145,831896,16,6138,BKF-640,BKF,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST (BKF-PBL),BKF-PBL,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 297,INSVC,2021/10/05 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,426.247440568631
2146,831897,16,6140,BKF-641,BKF,4TH AVE BETWEEN BELL ST AND BATTERY ST (BKF-PBL),BKF-PBL,,,,0,0,2009/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 297,INSVC,2021/10/05 00:00:00+00,,,2009/12/31 00:00:00+00,DISTRICT7,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,YUNH,2021/10/05 00:00:00+00,2022/04/28 19:12:14+00,,,, ,426.048270776876
2147,834930,16,16848,BKF-3674,BKF,NE 45TH ST BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,261.031891752548
2148,834931,16,16849,BKF-3675,BKF,NE 45TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,280.07454001407
2149,834932,16,16850,BKF-3676,BKF,NE 45TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,285.03415019677
2150,834933,16,16851,BKF-3677,BKF,NE 45TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,284.919939584134
2151,834934,16,16852,BKF-3678,BKF,NE 45TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE (BKF-SHW),BKF-SHW,,,,0,0,2008/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2008/12/31 00:00:00+00,,,2008/12/31 00:00:00+00,DISTRICT4,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,280.038109532276
2152,834494,16,14596,BKF-3238,BKF,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE (BKF-PBL),BKF-PBL,,,,0,0,2019/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 441,INSVC,2019/12/31 00:00:00+00,,,2019/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,260.517001836878
2153,834495,16,14598,BKF-3239,BKF,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE (BKF-PBL),BKF-PBL,,,,0,0,2019/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 441,INSVC,2019/12/31 00:00:00+00,,,2019/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,319.015179706027
2155,834497,16,14627,BKF-3241,BKF,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE (BKF-BL),BKF-BL,,,,0,0,1990/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,1990/12/31 00:00:00+00,,,1990/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,271.301711136597
2156,834498,16,14629,BKF-3242,BKF,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE (BKF-BL),BKF-BL,,,,0,0,1990/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,1990/12/31 00:00:00+00,,,1990/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,162.196485675011
2157,834499,16,14631,BKF-3243,BKF,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE (BKF-BL),BKF-BL,,,,0,0,1990/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,1990/12/31 00:00:00+00,,,1990/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,260.75250241897
2158,834500,16,14633,BKF-3244,BKF,E PINE ST BETWEEN HARVARD AVE AND BROADWAY (BKF-BL),BKF-BL,,,,0,0,1990/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,1990/12/31 00:00:00+00,,,1990/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,328.363277183644
2159,834501,16,14635,BKF-3245,BKF,E PINE ST BETWEEN NAGLE PL AND 10TH AVE (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,135.835570304343
2160,834502,16,14637,BKF-3246,BKF,E PINE ST BETWEEN 11TH AVE AND 12TH AVE (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,321.953832914667
2161,834503,16,14639,BKF-3247,BKF,E PINE ST BETWEEN 13TH AVE AND 14TH AVE (BKF-BL),BKF-BL,,,,0,0,2010/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2010/12/31 00:00:00+00,,,2010/12/31 00:00:00+00,DISTRICT3,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,322.185036771417
2168,834740,16,20094,BKF-3484,BKF,S GENESEE ST BETWEEN RAINIER S AVE S AND 36TH AVE S (BKF-SHW),BKF-SHW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,285.225462085651
2169,834741,16,20095,BKF-3485,BKF,S GENESEE ST BETWEEN 36TH AVE S AND 37TH AVE S (BKF-SHW),BKF-SHW,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,SR1163846,2021/12/28 00:00:00+00,2022/04/28 19:12:14+00,,,, ,240.600460840655
2170,834742,16,20097,BKF-3486,BKF,S GENESEE ST BETWEEN 38TH AVE S AND 39TH AVE S (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 728,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,266.00070909308
2171,834743,16,20099,BKF-3487,BKF,S GENESEE ST BETWEEN CASCADIA AVE S AND 41ST AVE S (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,PROJECT NUMBER 728,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,266.000494976671
2172,834744,16,20101,BKF-3488,BKF,S GENESEE ST BETWEEN 42ND AVE S AND 43RD AVE S (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,310.513164935504
2173,834745,16,20103,BKF-3489,BKF,S GENESEE ST BETWEEN 45TH AVE S AND 46TH AVE S (BKF-BL),BKF-BL,,,,0,0,2012/12/31 00:00:00+00,,,,,,,,,,,,0,,INSVC,2012/12/31 00:00:00+00,,,2012/12/31 00:00:00+00,DISTRICT2,,N,,,,,,,SP_BKF_DATALOAD,2021/09/11 00:00:00+00,,,2022/04/28 19:12:14+00,,,, ,310.093809670531
